contents,sentiment,votes,againsts
有一个悲剧,0.8693261916185813,0,0
人的确分369等，你也无法改变这个现实,0.8693214664166422,2,0
哎，在热门景点也能出这种事。。。还是寺庙？,0.8690541421548166,0,0
新闻越短，事情越大,0.8689398161095048,3,0
你这么善良是不是要给你颁个好人奖,0.8684354540241969,0,0
哈哈哈,0.8684210526315791,0,0
警察神速破案，极大震慑不法分子，赞！,0.8680975909961788,0,0
五马分尸也难解心头之恨,0.8677749259514959,0,0
又是个笨蛋东北人，连别人的意思都理解不了，还在这里瞎逼逼，我怎么能生出你这么个彪子,0.8673763065628302,0,0
户口本的威力还不够，还要抓起来遣返一波吗,0.8671012940359165,15,0
真正的原因是，性生活渠道被堵了。有几个人能说出真话？,0.8666981144438768,4,0
一定要严惩犯罪凶手！,0.8663872640818208,1,0
当贼当的还挺光荣的,0.8661986753423824,1,0
跟印度差不多了都[不屑],0.8654592999741514,1,0
你是幸运的，而且坏人也不是那么多。,0.8650408545267325,2,0
期待的就是这个答案,0.8649099722792793,0,0
什么年代了，还在绑架强奸杀人。,0.8640327238765048,0,0
俩字，畜生,0.8638640762544907,0,0
新闻太短，期待真相！,0.8633428462734294,0,0
如果我女儿是这种不听话的，我可以肯定的告诉你，那样子死了，我一滴眼泪都不会掉。,0.8628710532356184,2,1
如果有朋友在一起，可以一起试试手气，看看谁手气最佳,0.8622970212903588,0,0
那些代表不了广西人。广西六千万人口呢,0.8612764337861989,2,0
不会是中国第一女神探聂海芬破的案吧,0.8607887093266211,0,0
给死者一个公道,0.8591664541938936,1,0
他这想法没毛病，美国也不是不限制，而且有前科的也会有监视,0.858888175817732,0,0
要杀人之乡博白的吗？,0.8587380414712886,0,0
要杀人之乡博白的吗？,0.8587380414712886,0,0
感到强奸犯突然多了好多！,0.8584676500600694,0,0
感情上支持1楼，理智上支持2楼。,0.8578415090779394,0,0
劳资支持一楼，广东也应该学学，太多外省乡下捞仔捞妹跑来广东饭醉搞到广东乌烟瘴气，特别是把贺兰、冬被、糊兰这三大民工和醉饭芬子输出地区的人禁止出省，保证荃郭饭醉率降大半。,0.8577129124553988,0,0
痛心……还有，广西啥时候改为省了？,0.8571733373809224,0,0
谋杀,0.8571428571428571,0,0
谋杀唉,0.8571428571428571,0,0
呵呵，这地方人好玩。😄,0.8570302747089493,0,0
但是这些事儿绝大部分都是外来流动人口做的,0.8567534351137801,0,0
什么年代了坏人都是应该管控起来的！,0.8559318251506624,9,0
充满正能量的s b,0.8558598492061054,3,0
什么动机怎么侦查出来的也不说，因为关注度高，所以一下子就抓到人了？有没有冤案？,0.8554431081526346,0,0
不说现在，就九十年代都有很多打工妹，被港商祸害，被广西渣男活该，我有一些姑姑辈的人，有不少这种现象，,0.8554234446742156,6,0
广西大板牙没有好东西,0.8549816569861329,4,0
是不是那个健身的做的呀 之前报道对赞助很牛逼那个咧,0.8535649343108859,0,0
女人单独出去确实有隐患！,0.8531755711326231,90,0
要心怀善念，<br>但是一定要提防别人，<br>多用脑子啊。,0.8531511481957005,0,0
果然，非浙江人做的案子,0.8512779571521779,905,4
新闻越短，信息越丰富,0.8512291718418985,4,0
你觉得在深山野领的一男一女，男的会很理性的放弃邪念，然后去找小姐？,0.8508156517962742,0,0
这点确实应该表扬。,0.8507885407374197,0,0
最近几年许多命案都死缓。有没有标准？,0.8499488442329212,9,0
活该回家,0.8492799419343429,0,0
现在还说中国安全不，这种事发生多少次了，还有脸笑印度？,0.8486738846889955,0,0
畜生，应该用重典，严打！否则犯罪成本太低,0.8482691711707745,0,0
支持一楼，广东也应该学学，太多外省乡下捞笔跑来广东饭醉搞到广东乌烟瘴气，特别是把贺兰、冬被、蝴蓝这三大抿工和醉饭芬子输出地的人禁止出省，保证荃郭饭醉率降大半。,0.8480736613270347,0,0
捡到手机那龟孙子为什么没及时联系里面的熟人,0.8477434420717166,2,0
给死者一个说法！让真相公之于众！！！,0.847603955911417,0,0
安徽的在上海杀人的几乎没有，广西这是家里外面到处杀。。,0.8473550918730983,0,0
你别脑补啊。。,0.8469426261597832,0,0
对于猊们这种思想必须得保持，无论什么年代！,0.8458839935350937,0,0
江南美女太漂亮了，,0.8455796281097655,1,0
几个农民工和乞丐义士前后夹击你[大笑][大笑][狗]，当然他们也不杀人，轮个三五日让你受精后自然放你走。[大笑][大笑][狗],0.8453749068632312,0,0
我更关心是否着急破案，会不会抓错人,0.8449614978171052,0,0
你胡搅蛮缠的毫无逻辑，事实是嫌犯无缘无故杀害学成回国的女留学生，你自己说他够不够野蛮？你还拿什么遮羞布给他遮挡？拿人格挡得住这种野蛮行为？事实是他自己在践踏自己的人格！他和你一样的思维方式，在做这种野蛮的杀人行为时，把基本人格丢弃到一边践踏。罪行被发现被抓获了，跑出来扯人格。你是不是还要说不该剥夺杀人犯的自由权生命权政治权？,0.844547012649736,0,0
对待绝大多数中国籍的刁民，不要心慈面软！！,0.8437213156345819,11,0
社会的悲哀啊,0.8433674294706481,0,0
扫黄他们的最起劲,0.8422334496720554,0,0
美国更进步，晚上你赶出门吗，欧洲文明但晚上你出门会被强奸,0.8421140361314521,1,0
夜跑…呵呵…，你们懂的[大笑],0.8419507038848897,286,1
女孩出门最好结伴而行，痛心,0.8415057719154586,333,0
应该学会搏击术，特别是女人,0.8413229615714551,0,0
你怕是对乱世有所误解,0.841069438089516,3,0
单身女性外出尤其是在僻静处要格外注意安全啊……,0.84048794291895,0,0
当今社会没有破不了的案子，只有值不值得破的案子，在命案必破的刚性要求下，杀人后想逃之夭夭的可能性已经不大了，所以杀人意味着自杀，既然你想死，就不要害别人了，自己来个果断死得也舒坦。,0.840310608360953,1,0
这就是把黄赶尽杀绝的后果，扫了以后这几年，强奸的案子只有升没有降，为什么就不能每个市小范围合法化？这个问题根本就可以去讨论了<br>这不是毒，个人觉得完全可以小范围合法化,0.8398365305975651,1,0
哎，可惜了一个女大学生！,0.8397296718002739,0,0
扫黄太猛，结婚成本又高，这种事情今后发生的可能性会越来越多,0.8394347700324206,1,0
嗯，广东女人的高级是国际范，国外一般从事失足行业的大部分都是广东人，包括男的。,0.8388840379559213,0,0
把潜在的危险消除,0.8383826153364854,0,0
二瘘你是不是智障，你自己说的人格 就是 尊严，人格和尊严是一回事吗？语言组织差的一塌糊涂，再看看你四瘘，第一句 或许或许不是[大笑] 什么鬼？逗号句号乱七八糟用，再配个垃圾佛教徒名字，你真是24k纯沙币,0.8380232534004892,4,0
人格平等？你TM瞎了吧，你皇城脚下的太监都能读书，山区的穷娃却没地上学。人格平等意义何在？[喷水],0.8373023206792084,3,0
媒体注意，这个女孩是浙大毕业的，已经不是浙大人了，你为什么还用浙大女生一词。,0.8370534457060071,0,0
前几年碰到一个在合肥上学的广西的平时勤工俭学自己赚生活费，学费贷款，说家里是指望不上，家里还有4个弟妹，都辍学了，只有他读出来了。,0.8370472168691644,0,0
别黑我大广西哪里都有坏人,0.8369973635432946,0,0
你这意思浙江是零犯罪省份喽,0.8368247878437062,0,0
南无密栗多哆婆曳娑诃🙏🙏🙏,0.8368048767066357,0,0
日本，瑞士呗。,0.8367289077052257,0,0
我举报你！随时可能犯罪的流动人员[大哭],0.8343928064494939,0,0
有内幕,0.8333333333333333,0,0
猴子。,0.8333333333333333,0,0
禽兽,0.8333333333333333,0,0
白发送黑发，生命不能承受之痛！,0.8319513783370903,1,0
生命就这样结束了，真看不懂,0.8317256909525602,0,0
那你现在靠什么生活呢,0.83150800336984,0,0
中国是最安全的地方[大笑],0.8313712436576567,0,0
性压抑有多恐怖，快别为罪犯找托词了,0.8310393557069332,3,0
智体要全面发展,0.8308160356340009,0,0
太可惜了，一路走好。,0.829428569136096,9,0
真相,0.8292682926829267,0,0
真相！,0.8292682926829267,0,0
真相,0.8292682926829267,1,0
广西人渣多全国就会多，流窜做案！,0.8289758692195695,2,0
狭义之心，终不成大气。,0.8286810664202149,0,0
二口楼估计是长的丑，哈哈哈[大笑][大笑],0.8275739155081719,0,0
道亦有道,0.8274456331443447,9,0
畜生王八蛋，就不能花点钱去嫖？非要强奸杀人？丢中国男人的脸，都快赶超印度了,0.8273085070696116,0,0
现犯在犯罪，流动人口占了很大比例，尤其是一些所谓进城务工人员。,0.8264598748323351,1,0
社会并不河蟹，各位各自珍重。,0.826396846735946,0,0
杀人怎么下得去手，过年动手杀鸡都会觉得心软,0.826192211041285,10,0
这跟时代有什么关系？现在就可以无作非为了,0.8261352422063384,1,0
广西败类,0.8255500766880977,1,0
[大哭][大哭]地域是有道理的,0.8252306016464005,0,0
哎，真是心痛这女生的遭遇，当时多绝望阿,0.8240895792399225,0,0
按现在这种模式是快要走到这步了，那些在浙江老老实实工作的人，反正也没任何福利，生活也没任何保障实际连非法移民都不如,0.8227238998070434,0,0
说的还一脸正义，人渣,0.8218706866815633,2,0
抠脚大汉真是都齐聚一堂了！[大笑][大笑][大笑]哪天有空来编辑部签约；写小说。不然浪费大好青春,0.82134977684465,0,0
阶级斗争取消了，没有好坏人之分，都是一个阶级的平等的高级动物那管什前科，后科呀！[暴怒][石化][骷髅],0.8202008179271325,0,0
你怕就是传说中的三和大神吧，赶紧回家给你老爹老妈买点衣服过冬，还尼玛用苹果手机，想想你饿肚子的爹妈吧,0.8201444788171695,0,0
东莞沦陷的结果，东莞没得艹不仅成东完，全部都得完[鄙视],0.8200276960087703,11,0
看说明，写着广西人,0.8195619510128631,2,0
把抢劫还说得这么清新脱俗，真是世风日下,0.8193208848630882,0,0
男多女少的时代，应该考虑,0.8192588170301103,0,0
谋杀[惊吓][惊吓][惊吓]认识的话就是感情问题，不认识的话就是谋财害命，贪图美色,0.818726141047076,0,0
逝者安息,0.8182313426953005,0,0
逝者安息,0.8182313426953005,0,0
你以为自己很🐂👃？还要拿出来炫？,0.8174326839666138,1,0
最近怎么样女大学生遇害事件又多了起来,0.815814894488905,0,0
真的不要再扫黄了，还是打击主播行业吧,0.8149210162418989,11,0
为什么高人一等的态度会习以为常呢？很是神奇哦。,0.8145111765004225,0,0
女生不要一个人出去玩，尤其是那种渣子比较容易隐藏的地方,0.8143734438732761,1,0
你打个屁工   有前科的   谁还要你  ？   你做点小生意  一辈子 就这样糊口算了,0.8141820041524599,1,0
关注,0.8120805369127518,1,0
关注,0.8120805369127518,0,0
关注,0.8120805369127518,0,0
浙江人排斥外地人还是有道理的,0.811406923611782,3,0
刚开始有人猜是自拍失足,0.8111635987758892,1,0
还是美国安全。,0.8104991484795238,0,0
外来流动人，真的要好好加强管理，像有前科的人员应该不能让他在随意流动,0.8103051223798222,3108,18
应该给他脚上强制佩戴个金属信号环！,0.8101241388667257,0,0
开放了就是合法职业，在工作难找，歧视女性的大环境下良家妇女也可以参与，结果就是不剩几个良家妇女了。想想你家里姐妹妻子都要去做这个合法职业，你愿意吗？,0.8100031965648523,3,2
TMD天天扫黄严打，活生生要逼成印度的节奏。,0.8096565298952619,2,0
唉。。。可怜的孩纸，宁愿是迷路或者失足，也不愿她是被伤害而死。乱世用重典，杀人必须偿命！,0.8091626623265643,0,0
女生还是不要一个人出门的好，唉……,0.8076216851219117,0,0
女孩子出门真的要好好保护自己,0.8074781971393753,0,0
是广西壮族自治区不是广西省,0.8068459636745879,0,0
扫H之后 出了很多这事儿了吧,0.8067547026708406,1,0
你这是歧视，凭什么犯过错的人以后一定犯错。哪个罪犯不是从第一次开始的？,0.80593579305148,0,1
一个人到底跑深山老林干嘛呢，自从中国人有点钱了，一个人去爬山，锻炼，公园也种了许多绿色植物，反而不安全了。一个人别去公园，爬山，夜跑，这不是流行是危险,0.8058850784816641,5,0
不是你幸运，而是那时坏人少,0.8046719137058715,0,0
广西犯重大命案的人特别多，而且手段凶残。,0.8043264448603248,3,0
现在社会都怎么了？,0.8041033751968563,0,0
此次负责警员破案效率之高，应予褒奖！,0.802640814623881,0,0
你是有前科？,0.8020330678228416,0,0
给他点赞的，都是有前科的吗？,0.8013191499631682,0,0
社会太黑暗了  现在出门都提心吊胆的,0.8009820837628215,1,0
知道了  窃·格瓦拉,0.8009303752563135,0,0
